topic	tweet_id	text	claim
LESA	1214	Am I alone in hoping that #lockdown continues until there is either a #curecovid or a #Vaccination to prevent #covid19 ?	0
LESA	1215	"RT @MarliesTripp: https://t.co/KGl00nDdNb
China Bio weapon lab ... next"	0
LESA	1216	I wish to express again my closeness to those who are ill with the #coronavirus and to healthcare workers who are caring for them, as well as to civil authorities and all those involved in assisting patients and in containing the spread of the virus.	0
LESA	1217	Be mad if a wedge of lime is the cure to this coronavirus	0
LESA	1218	covid19 might be big but i just want to remind yall that our god is bigger	0
LESA	1219	shout out to amp this is what real leadership looks like they are kicking ass amp doing so w empathy amp respect taking care of our citizens while trump is trying to make us believe he changed his mind about calling the coronavirus a hoax	0
LESA	1220	"Clean hands count! Your hands carry germs you can’t see. Washing your hands prevents illnesses and the spread of infections to others. Learn how to wash your hands the proper way by visiting https://t.co/7rrlrue7cq

#KeepHandsClean #COVID19 https://t.co/ae7GVdMTn3"	0
LESA	1221	Rick Santelli on @CNBC just made the argument that we'd be better off if everyone got the #coronavirus right away and 2% of the world died off, so that financial markets could stabilize.  Rick likes Republicans, don't be like Rick. This should go viral.  #VoteBlueToSaveAmerica https://t.co/1orGoG6cWO	0
LESA	1222	me to corona after finding out she infected harvey weinstein	0
LESA	1223	"Someone come sprinkle some “coronavirus” on me and watch me not get sick.
 
 I’ve divorced myself from that paradigm therefore it has no power over me.
 #ImmuneFromFear"	0
LESA	1224	So, did they debunk that cocaine helps prevent the #coronavirus or nah? #COVIDー19 #QuarantineLife ❄	0
LESA	1225	"#China #COVID19 expert says #Indians are mentally immune to #coronavirus! #IndiaFightsCorona #CoronaVirus #IndiaFightsCOVID19 #StayHomeStaySafe #StayHomeSaveLives

https://t.co/iLk7STo1eW"	0
LESA	1226	Isn’t that strange? Looks like #Covid_19 has eradicated pneumonia.🤷🏼‍♀️ https://t.co/M8UUGFP5bq	0
LESA	1227	@Catheri20909134 The thing is we can prevent the flu and actually have vaccines for it. While the coronavirus is a novel (NEW) we don’t have a cure or anything for it. Antibiotics won’t do anything. Which the coronavirus is just getting started as well.	0
LESA	1228	as an mit phd in biological engineering who studies amp does research nearly every day on the immune system the coronavirus fear mongering by the deep state will go down in history as one of the biggest fraud to manipulate economies suppress dissent amp push mandated medicine	0
LESA	1229	People are literally out here spreading conspiracy theories about the coronavirus being a bioweapon and China using Hubei citizens as a way to spread the disease and bats and exotic chingchong meats being the origins of the virus but people aren’t being racist I guess 🤷‍♀️	0
LESA	1230	yall had the gummies i was eating that pure rock we aint built the same	0
LESA	1231	the coronavirus is spreading lets make education spread faster please read amp retweet to so we are all ready for covid19	0
LESA	1232	does pickle juice cure corona? 😷	0
LESA	1233	@GovLarryHogan @ThisWeekABC #CoronaVirus Cure - relieve (a person or animal) of the symptoms of a disease or condition. https://t.co/bb43oAgSYX	0
LESA	1234	"#lockdownday5: there is no cure or vaccine for #Covid19 yet, but you can protect yourself by washing your hands with soap and water for at least 20 seconds, to help reduce your risk of infection.
#lockdownlagos #StayAtHomeAndStaySafe 
#COVID19Lagos"	0
LESA	1235	1 heres what a serious hotelierturnedpresident would say about the travelindustry bailout the business consequences of the covid19 pandemic are serious and affect millions of american workers in a vital sector of our economy	0
LESA	1236	this is how singapore is fighting the corona virus wow this is what a government that cares about its people looks like	0
LESA	1237	"An expert opinion worth reading #COVID19
“I realized that we are not detecting the deadly pneumonia the virus causes early enough and that we could be doing more to keep patients off ventilators — and alive."" @nytimes  https://t.co/N3HahL4cM3"	0
LESA	1238	To be clear, my understanding is that the pneumonia vaccine is helpful w bacterial pneumonia, and pneumonia from COVID is viral. But, like a flu shot, anything that can help keep ppl out of hospitals right now is a good thing in my book.	0
LESA	1239	Every human being has unique DNA sequence... No single VIRUS can wipe out the entire human race...Many are already immune or will develop immunity to this #Covid_19  virus. Do not panic.. have patience! https://t.co/TFuq7pow5u	0
LESA	1240	"Be a responsible citizen.
Quarantine yourself to cure others.

#pakcheers #health #precautions #washyourhands #coronavirus #covid19 #corona #epidemic #pandemic #worldpandemic #worldhealthorganisation #who #HandWashChallenge #SafeHands #handwashing #preventionisbetterthancure https://t.co/FLMAaRLy8U"	0
LESA	1241	but bitch yall said	0
LESA	1242	Dear #Patriots,  Who else finds it strange that the #FakeNewsMedia continues to spew this #coronavirus scare &amp; daily gives us the death tolls from this illness...  when they could care less about how many deaths occur every minute from abortions??	0
LESA	1243	When this corona shit is over please invite me out. I know I be flaky sometimes but my ass is going to come outside I promise lol	0
LESA	1244	ms corona is destroying bags events and all	0
LESA	1245	Me explaining to these idiots how I’m immune to the Coronavirus due to all the Corona I consumed as a youngster. https://t.co/vr7wMTHCGC	0
LESA	1246	So did China give people in Beijing the vaccine before it got released? https://t.co/Ugjyi0Hpec	0
LESA	1247	Won't it be just perfect if it turns out the only cure for #Covid_19 is alcohol and cigarettes! :D	0
LESA	1248	You can’t lie your way out of a #coronavirus .  Someone please tell @POTUS the virus is immune to lies.	0
LESA	1249	"As the search continues for vaccine on treatment of #covid19, it won't out of place if we also start looking at the possibilities of getting a cure for #covi19 through organic products such as BITTER COLA, GARLIC, SHEA BUTTER &amp; GINGER to cure #COVID19.
THE RESEARCH HAS STARTED
👳"	0
LESA	1250	"@I_am_GauravJ @roopeshmajeti It's not like wearing such masks will give 100% protection.
But it is far better thing to do considering it acts as a major barrier for air bourne infections, by preventing direct exposure of nose &amp; mouth.
Typically health care ppt wear N95 masks.

Prevention is better than cure!"	0
LESA	1251	@DrJacobsRad @TOPublicHealth Are people who’ve had pneumonia shots better protected against the effects of the coronavirus?	0
LESA	1252	public safety announcement fighting coronavirus we have to do this together wishing good health to all of you love vijay	0
LESA	1253	RT @teaxtarot: It’s 2020 and there’s still no cure for liking men and u expect a corona vaccine? Be realistic.	0
LESA	1254	covid19 aside the world would be a much better place if everyone would wash their hands more often	0
LESA	1255	"The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap then you're just an inconsiderate brat."	0
LESA	1256	tomorrow this boomer is turning 25 i will leave be going to france for skiing maybe get corona virus so i will be mostly afk to celebrate i am giving this cool nomad knife away just retweet to enter picking a random winner when i am home lt3	0
LESA	1257	first relief ive felt on the us covid19 response is the cdc posting this picture from their emergency operations center showing there is at least one lesbian with a keychain neck lanyard that jangles when she walks on the job	0
LESA	1258	Thank you everyone for your incredible messages of support and encouragement.♥️  Many of you asked what it was like in the ER right now. I want to share a bit with you. Please RT:  A Day in the Life of an ER Doc - A Brief Dispatch from the #COVID19 Frontline:	0
LESA	1259	Donations to the US Government are handled by a specific office at the U.S. Treasury; you don’t send  a check to an “Office of the Assistant Secretary for Health” — see https://t.co/haRP4i1hQG	0
LESA	1260	trumps payrolltax cut will not help hourly wage earners who would pay no tax if businesses close and they cant work whats needed free coronavirus tests free healthcare for covid19 paid sick leave in a pandemic we are only as healthy as the least healthy	0
LESA	1261	Know the facts about #COVID19. Don’t share rumors &amp; unintentionally spread misinformation. Federal, state &amp; local governments are posting current and accurate information. For help in distinguishing rumor from fact, see @FEMA Coronavirus Rumor Control: https://t.co/Hi5AF1waWk https://t.co/AkbQjOM2xw	0
LESA	1262	new who interim guidance on critical preparedness readiness and response actions for covid19 coronavirus	0
LESA	1263	I do not understand how mcdonalds can serve two billion hamburgers every year but when I order five million at the drive thru it overwhelms the system	0
LESA	1264	celebrities keep trying to sing the virus away like this is a disney movie or something	0
LESA	1265	This new quarter had better come with a cure for #COVID19	0
LESA	1266	"Between the many drug companies, China, FDA, etc., you'd hope they could come up with something in the near term that has some traction.
 
 COVID-19 Vaccine Patient Dosing Expected Soon
 
 IND now active, first patient dosing expected soon:.."	0
LESA	1267	dude said this like he has all the infinity stones	0
LESA	1268	While nothing is a guarantee to preventing you from contracting the virus, there are easy ways to keep yourself as healthy as possibility by focusing on boosting your immune system to give yourself a fighting chance against the #COVID19 #Covid19inSierraLeone #SierraLeone	0
LESA	1269	Amazing! Passengers at the Kigali Bus Park have to wash their hands before getting onto buses as a prevention and risk reduction #Coronavirus outbreak. #Rwanda https://t.co/PbNxXrWjbM	0
LESA	1270	covid19 is shining a bright and extremely unflattering light on the condition of the social safety net in america	0
LESA	1271	"Something to consider...
It's almost like a healthy diet with added natural supplement intake is ALL WE NEED to stay healthy...
Why would the Gov want to hide that from us...?

#VitaminD #COVIDー19 #coronavirus #CoronaOutbreak #CoronavirusTruth #ReleaseTheCures #Cure #qanon https://t.co/QHRqPW2RwY"	0
LESA	1272	This is wonderful, more exploit for better cure and healing from this #COVID19 https://t.co/JVt28pVVfd	0
LESA	1273	Another brilliant idea from @realDonaldTrump! Injecting disinfectant will be the cure for #Covid_19. #Presidementia	0
LESA	1274	president of slovakia showing up in her corona drip handtailored matching fabric surgical masks impeccable	0
LESA	1275	@misskhan Please don’t spread misinformation. The pneumonia vaccine protects against strep pneumonie. The Most common bacterial cause of pneumonia. It offers 0 benefit for #Coronavirus.	0
LESA	1276	here is my public service announcement if says or tweets something in conflict with what doctors and experts have said about the coronavirusoutbreak trust the doctors and experts your life and that of your family and friends may be at stake	0
LESA	1277	Tell people to fear and prevent #Covid_19 rather than fake cure proposal_Hear That @RugagiProphet https://t.co/JJbX8VuvLD	0
LESA	1278	Confirmed -- Google is recommending *all* of its North American employees work from home due to #coronavirus concerns. Biggest company to do this so far. Parent company Alphabet has more than 100,000 employees most of whom work in the US.	0
LESA	1279	so there is local transmission please wash your hands please dont cough or sneeze on people	0
LESA	1280	RT @AClearView4: @Denlewis01 @Love_On70 My guess this guy will not be the one who finds a cure for the Coronavirus😷...	0
LESA	1281	For some super suggestions floating across to santize, the science to cure knowledge abuse, the correct approach to be followed #StayHomeStaySafe  #KahaanHumKahaanTum https://t.co/ag7FTJGhCs	0
LESA	1282	this is an amazing example of preparedness for covid19 and keeping the populations safe great job rwanda coronavirus	0
LESA	1283	trying to cure the common cold, simply won't happen, best we can hope for is some sort of symptom relieving treatment  #pandemicdebate #COVID19 #coronavirusuk	0
LESA	1284	*gets #Covid_19 vaccine* ...I’ve got a friend in me.	0
LESA	1285	@Lysol juice packs - “the perfect treat for summer heat!” #disinfectant #DisinfectantDonnie #COVID19 #COVIDIOT https://t.co/g2VlP2a5Wt	0
LESA	1286	"Lord please send a cure for this monster
Coronavirus Amen."	0
LESA	1287	Dear @realDonaldTrump: Do you mean when the news showed you telling the American people that you âstoppedâ the #coronavirus &amp; âclosed it downâ? Or are you referring to the news showing Kudlow &amp; @KellyannePolls saying virus was âcontainedâ? Also, when are we getting test kits? https://t.co/uYp4SmY7zR	0
LESA	1288	"Prevention is better than cure."""	0
LESA	1289	@rajeshry7 Yes, as some of them seems to be Immune from #CoronaVirus and #Lockdown is not applicable for such people. #CoronaVirus #LockdownKeDushman #ChineseVirus	0
LESA	1290	wow...taken this morning....never seen Vegas this empty before tbh #coronavirus https://t.co/9YbvuimUX2	0
LESA	1291	"i may not be able to smell or taste right now..but if i NEVER have to smell lysol again..i’d be ok with that..
 #NurseTwitter 
 #COVID19 
 #NursesWhoTweet"	0
LESA	1292	What if a virologist will make a virus that will kill the COVID-19 then afterwards will make a cure for that virus? A virus which is not lethal but have side effects like infertility.	0
LESA	1293	cancel corona virus not coachella	0
LESA	1294	"New rule, if the person recommending the cure"" can't pronounce the name of it, you should probably get a second opinion."	0
LESA	1295	Delhi Police has registered a case under section 509 of the Indian Penal Code against a man who allegedly spat on a woman belonging to Manipur and called her “Corona” in Vijay Nagar area of north Delhi last night. https://t.co/lBk88QGr8U	0
LESA	1296	“I stopped him and said, 'Look, this isn't a movie. You are not Will Smith in I Am Legend. Go home.” This is the updated compilation of Italian Mayors losing it at people violating #Covid19 quarantine. Yes, subtitles are accurate. https://t.co/60V4Csuonb	0
LESA	1297	"@davidharsanyi It seems Americans dont understand what #Chemotherapy is!!!!

Its a cure that literally also could kill you!

But against the certain death of CANCER chemo ia a bettet alternative! We should stop the illogical argument about saving people from dying of #Wuhan #coronavirus"	0
LESA	1298	RT @BrookieTayTay_: If you’ve partied at Killabrews or the PO you’re immune to the corona virus	0
LESA	1299	When this is all over we are going to look just like God made us. We may not be groomed but we will be clean. #COVID19 #coronavirus #togodbetheglory #hair #manicure #pedicure #eyebrows #hotmess	0
LESA	1300	@realDonaldTrump after suggesting the disinfectant as a cure for #covid19 his name should be Donald Dump	0
LESA	1301	Agbo can cure coronavirus... forget whatever they are telling us...	0
LESA	1302	called out by for coronavirus misinformation fakenewsmedia fakenews	0
LESA	1303	every senator that did insider trading after that covid19 briefing should immediately resign yes that applies to both parties	0
LESA	1304	My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. “I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers.” #Covid19 #coronavirus https://t.co/NbYuWePIVt	0
LESA	1305	"RT @UnimpressedTX: Geraldo...you are propping up a guy who thought disinfectants might be a cure for pandemic. 
 
 STOP"	0
LESA	1306	I need a pedicure... But instead I guess I'm going to order that weird foot peel thing 😂 #QuarantineLife	0
LESA	1307	nancy binay is the most improved politician in the past years everyone who made fun of her dark skin can choke now	0
LESA	1308	can someone explain why people who came in contact with the cpac attendee are doing self quarantine instead of getting a coronavirus test wouldnt we want to know asap if anyone that attendee interacted with now has the virus	0
LESA	1309	well we called it here first didnt we or at least among the first this would be good news	0
LESA	1310	this isnt a conspiracy tweet but i really think covid19 has been here in america for awhile do you guys remember how sick everyone was during the holidaysearly january and how everyone was saying they had the flu and the flu shot didnt work	0
LESA	1311	I hope when we find a cure for the #COVIDー19 #coronavirus  that they withhold from whoever wrote the @Kars4kids jingle as punishment for what they did.	0
LESA	1312	The #Coronavirus is spreading. Letâs make education spread faster. Please read &amp; retweet to so we are all ready for #COVID19.https://t.co/kkprJkwAiT	0
LESA	1313	First class lyers!Cocaine addicts period! https://t.co/0SH3OccAfp	0
LESA	1314	Does @twitter have a team fighting covid-19 rumors on the platform @jack. If it does it should immediately delete any prc official account that peddles the lie that the virus did not originate in china. Twitter should not allow itself to be a willing tool of ccp propaganda	0
LESA	1315	if this corona scare doesnt end soon imma have to intervene	0
LESA	1316	"Can we just call this a cure now?
 
 #hydrochloroquine 
 #coronavirus https://t.co/ZonCbI0x0e"	0
LESA	1317	Search for cure that would help prevent  #Coronavirus!	0
LESA	1318	when this corona shit is over please invite me out i know i be flaky sometimes but my ass is going to come outside i promise lol	0
LESA	1319	@zaptrapped @CathyJoeGPT I got myself some zinc lozenges with Vit. C and echinacea. No it is not a cure, or a preventative for the coronavirus, but anything that strengthens our immune system is helpful.	0
LESA	1320	RT @NinerAlex: If you ever drank out of these, you’re immune to Corona Virus https://t.co/RuCPi9PlJb	0
LESA	1321	so heres my personal coronavirus story my spouse and i got back from our honeymoon in paris yesterday this morning my spouse woke up with a mild fever we decided to call his doctor and the city health department to notify them since we had been overseas	0
LESA	1322	a call to every democrat running for president or anywhere for that matter will you join president trump in donating your quarterly salary toward fighting coronavirus citizens would be very grateful thank you in advance	0
LESA	1323	"@NCDCgov I have a thought which comes to my mind right now to cure Coronavirus 

""As it was stated,  Coronavirus doesn't affect type of blood groups can't be affected by the COVID-19, why not getting those type of Bloods and add some soda chemical to it""

Please let try this."	0
LESA	1324	Tonight we crossed an important threshold: @CPAC ended 9 days ago. According to the experts we consulted that timing w NO NEW corona cases and NO attendees w symptoms is a huge turning point. Over 10,000 in a hotel w the virus present and no one is positive. ðð»ðð»ðºð¸	0
LESA	1325	So when they cure Corona Virus can we all go back to not washing our hands and sneezing on strangers again???	0
LESA	1326	At the “I hope this is just a cold” stage of self-isolation. 😬	0
LESA	1327	This is Dr. Usama Riaz. He spent past weeks screening and treating patients with Corona Virus in Pakistan.   He knew there was no PPE. He persisted anyways.  Today he lost his own battle with coronavirus but he gave life and hope to so many more.   KNOW HIS NAME 😭❤ https://t.co/flSwhLCPmx	0
LESA	1328	the corona virus doesnt give you a free pass to be racist the fact that this happened at my school bolsa grande high school which happens to be a very diverse one says a lot about how we cant escape these blatant comments	0
LESA	1329	Shameful that a person of your repute spreads fake news/rumours in blind hate for India and its traditions. India as a mark of respect came out in balconies on call of PM @narendramodi to applaud doctors, health as well as emergency workers. There was no other reason. Fact check?	0
LESA	1330	Nah Fr , might mess around and cure corona 😭 https://t.co/bU1I1tPFYN	0
LESA	1331	@peachysailor Only difference is that it’s a new strand of corona so they gotta find a cure. Like the flu virus could mutate if it wanted to also 🤡	0
LESA	1332	RIP Grandpa can we get 30 gifted subs?'	0
LESA	1333	Not all heroes wear capes, sometimes they just wear blanket then netflix n chill for 2 weeks	0
LESA	1334	covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading	0
LESA	1335	@artbookreviews We can try to look for evidence based treatments to prevent and cure #COVID19 infection. Or we can place our faith in bleach and UVC. https://t.co/10U3CA8zZT #BBCaq https://t.co/PeRbXDR792	0
LESA	1336	@Grandmudder709 @ebcoleman07 I have a question about this Coronavirus. Do you catch it from drinking Corona or do you drink Corona as a cure if you get infected?	0
LESA	1337	OK, hand over the cure and stop playing. #COVID19 #CoronaVirusUpdate	0
LESA	1338	the scariest thing about covid19 is that it looks like a jira ticket	0
LESA	1339	Dr. Fauci, if we slit our wrists and let all the contaminated blood drain out, would that cure coronavirus?	0
LESA	1340	@elonmusk I have heard a bot about some immune to it. That is the R13 genome correct? same ones that are immune to HIV and many other virus. Would be interesting to confirm immunity to COVID-19 and then volunteer in hospitals.	0
LESA	1341	RT @IanJames_H: By this logic, my immune system holds the vaccine 💉	0
LESA	1342	"If you splutter, you can contaminate your audience by saying ""Just a flu"". #covid19 #covid19tips"	0
LESA	1343	So here’s a question for today: if you are a doctor in the Seattle area, can you, as of today, order a COVID-19 test for any patient you think should be tested? Curious to hear from actual medical professionals in the area.	0
LESA	1344	"lol cocaine

asper black cocaine?? https://t.co/0dto9TtfLm"	0
LESA	1345	"Is 'Coronavirus'- sorry.. 'Chinese Virus', A Bio Weapon made by China ?? Comment down YES or NO.....
#StayHome #StayHomeStaySafe #Coronavirustruth #coronavirus"	0
LESA	1346	no offense but the corona virus disappearing before april actually sucks	0
LESA	1347	BREAKING: All Italy is locked down, PM Conte has just announced. Everyone must remain at home. Nationwide lockdown. #COVID19	0
LESA	1348	@H61956 Only a small percentage of those infected by #coronavirus usually require hospitalization and even fewer require #intensivecare. Most young healthy people have good enough immune system to fight it off without medical intervention. #COVID19 #Pakistan  https://t.co/SDjleZsGWC	0
LESA	1349	the health minister saying that the indian govt has the coronavirus crisis under control is like the capt of the titanic telling passengers not to panic as his ship was unsinkable its time the govt made public an action plan backed by solid resources to tackle this crisis	0
LESA	1350	@SuKi_Ballari Thank God they didn't say cure for corona	0
LESA	1351	does this mean covid19 is not a democratic hoax	0
LESA	1352	"I really hope this slows down soon and we find a cure #Covid_19
#coronavirus #StaySafe #StayHome
Is the spread of coronavirus in the UK really slowing down? https://t.co/E8XAoADp7v"	0
LESA	1353	1 many of you ask me why i take the covid19 outbreak so seriously current numbers of cases and deaths are not why a thread on why im worried and what i do personally in this situation	0
LESA	1354	"You a lie! You a lie! You said it! Its on tape! You also listened to a person saying to put a few drops of bleach In a drink to cure #COVID19
There is tapes of all of this. Your mis-info #Bots cant save you! https://t.co/kHTf3YxkYV"	0
LESA	1355	"Maybe if people switched their thinking from ""I wish quarantine would end soon."" to ""I wish we would find a vaccine and cure for Covid 19 soon."" they would understand a little deeper that quarantine isn't punishment, its safety. #Covid19 #changethewayyouthink"	0
LESA	1356	isa sa pinakamaganda mong maaambag about covid19 outbreak ay pananahimik stop spreading fake news and do research first before posting something online and also wash your hands intensely avoid touching your face pray pray pray	0
LESA	1357	"For relaxing times, make it Lysol Time....
@Lysol #disinfectant #COVID19 https://t.co/T1nr7w77Uj"	0
LESA	1358	So basically you're saying that brazilians are immune to coronavirus? https://t.co/5nLWum7a1z	0
LESA	1359	@hd_kumaraswamy r u and ur son IMMUNE to #coronavirus ...	0
LESA	1360	or hear me out is it pro black	0
LESA	1361	Aaron Ramsey scores &amp; Serie A dies? We canât beat this guy ffs https://t.co/9nPs6y6q27 https://t.co/dLgHgD9LH5	0
LESA	1362	watch an airline staff appeals to all not to spread rumours and instead educate yourself amp others about covid19 after she gets harassed by people in her housing society for allegedly spreading coronavirus	0
LESA	1363	After @realDonaldTrump and cronies downplayed the #CoronavirusOutbreak, Pence now admits there aren't enough #coronavirus test kits.  Experts (including me) saw this coming for weeks and called for point-of-care #COVID19 tests.  Their incompetence will cost lives.🤬  @thespybrief	0
LESA	1364	RT @cryborg: Putting Mike Pence in charge of the Coronavirus is like letting a blind monkey on cocaine drive a nitroglycerin truck	0
LESA	1365	WOW. A man in Incheon, west of Seoul - who contracted #coronavirus - has documented his symptoms and activities for past 25 days since his felt the symptoms in 38 pages in remarkable detail. He wore masks and gloves at home and all 23 close contacts tested negative for the virus. https://t.co/2mjDiBjVtC	0
LESA	1366	"@ewwdavid i mean to be fair she's kinda right that all the advice was saying to just stay home if you have the flu &amp; not risk spreading it to people by going to the doctor BUT AT THE SAME TIME ma'am it doesn't go from ""manageable flu"" to ""full-blown pneumonia"" overnight!"	0
LESA	1367	A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.	0
LESA	1368	Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/YgW0auBX0N via @thedailybeast	0
LESA	1369	"Dear Doctors, 
    Could spirometry or Resistive breathing help in reducing the risk of pneumonia or at least decrease its severity ?  With the the sharp shortages of ventilators, figuring out a preventive measures is VERY important. #covid19 #coronavirus  #PreventCOVID19Spread"	0
LESA	1370	do not panic heres all what you need to know amp do as a responsible citizendo not panic heres all what you need to know do as a responsible citizen coronavirusindia microbe covid2019 coronaalert link	0
LESA	1371	if people who are infected by corona virus in sa were black their names homes street amp pictures will be all over social media white privileges goes a long way wait for a case of a black person they will mention even his location they wont say wc theyll say gugulethu ext 5	0
LESA	1372	covid19 health advice	0
LESA	1373	"If only vaccines could cure stupidity.....
 #VaccinesWork #COVID19 https://t.co/I4ZnPq83vv"	0
LESA	1374	How mad would y’all be if @realDonaldTrump holds a press conference tomorrow and goes “APRIL FOOLS FUCKERS HAHAHAH, coronavirus is fake!” #coronavirus #COVID19	0
LESA	1375	Can the corona beer cure the coronavirus? 🤔😂	0
LESA	1376	hello 25th hes definitely melting down over this trump germaphobe in chief struggles to control the covid19 story	0
LESA	1377	"Can #HumanRights promote accessibility to a prospective #SARSCoV2 vaccination? 
Having previously examined the role of the #RightToHealth in preparing for an #HIVCure, https://t.co/qngWXaUROb many of these norms will be necessary in bringing an end to the #COVID19 pandemic. https://t.co/4mDQ5pjVBk"	0
LESA	1378	Government of India issues advisory to all social media platforms in order to curb the Misinformation/#FakeNews on #Coronavirus.  As #IndiaFightsCorona join the league of #coronawarriors   Suspect a forward to be #Fake : #Whatsapp Us: +91 87997 11259  | 📧- pibfactcheck@gmail.com https://t.co/oKGxObf85r	0
LESA	1379	Hiii, i hope ngaaa everyone wont go out after quarantine  unless assured nga the virus has cure or done na. https://t.co/6Xe50QCMQe	0
LESA	1380	Dear  @PMOIndia ,  Quit wasting India's time playing the clown with your social media accounts, when India is facing an emergency. Focus the attention of every Indian on taking on the Corona virus challenge.   Here's how it's done..  #coronavirusindia	0
LESA	1381	Remember when the Chairman of the Senate Intelligence Committee enriched himself through stock trades off of inside information about the danger of COVID-19 while his Party told people it was a hoax to get Trump?	0
LESA	1382	be smart about covid19 1 follow accurate public health advice amp your local health authority 2 follow the news on latest updates 3 to avoid spreading rumors always check the source you are getting info from 4 dont spread rumors	0
LESA	1383	It's time to get back to work. If beer, liquor, grocery stores can open, then we all can. Just observe proper protocols. The cure should never be worse than the disease. #lockdown #CoronavirusPandemic	0
LESA	1384	"@LotusOak2 This is the beginning of the end ...... of the pandemic. Lol Thanks for the cure !! 
#COVID19 
#CommonSense 
#Hydroxychloroquine"	0
LESA	1385	we are desperate 10 nurses amp doctors explain what its like to fight covid19 without enough face masks how do i know this isnt fakenews because my kid is an icu nurse in ca they havent had enough n95masks from the very start getmeppe 1	0
LESA	1386	"#WednesdayWisdom
 It is more important to prevent the occurrence of disease than to seek a cure.
 - #Charaka
 
 #WeekdayWisdom #WiseWords #Wise #Wisdom #Wednesday #WednesdayMotivation #WednesdayThoughts #Prevention #Cure #StaySafe #StayHome #COVID19 #Pandemic #prevention #Ayurveda https://t.co/O1adFPz8Y3"	0
LESA	1387	RT @MariaMauves: If you’ve been to The Cock in NYC you’re immune to the coronavirus	0
LESA	1388	He will have to as he isn’t immune to the#Coronavirus https://t.co/12JMnZMgaD	0
LESA	1389	my nails, hair, and eyebrows are in such bad shape that i LITERALLY might try and cure the corona virus MYSELF. i will do whatever has to be done to get these roots touched up. 👁🤝	0
LESA	1390	Bleach will cure the Coronavirus 👀	0
LESA	1391	Ray of hope both for treatment and possibility of effective vaccine: https://t.co/gIzMvYa1OC	0
LESA	1392	New York AG Warns Televangelist #JimBakker To Stop Selling FAKE #CORONAVIRUS CURE  #LisaLandau, chief of the AG’s Health Care Bureau, sent a cease and desist letter to Bakker on Thursday threatening legal action  #MOG☘️ #BlueWave2020  #MAGA #Christians https://t.co/y1iWhZWlsI	0
LESA	1393	"For them as need hope about #COVID19...
A Chinese vaccine candidate looks very promising.  
https://t.co/9NmkmXu4MS"	0
LESA	1394	be vigilant for misinformation rumors and factual errors go to trusted sources for information about covid19	0
LESA	1395	"“The cure can’t be worse than the disease!” - person who hasn’t tried the disease. 
 #CoronavirusPandemic"	0
LESA	1396	it's okay guys! after corona, introvertism will be cured!	0
LESA	1397	"@nytimes excellent piece on the current #coronavirus situation in Bergamo. For those who still think it is just a flu. 

https://t.co/qtNOcs5K2i"	0
LESA	1398	Thank you for the inspiration #India- from today all Israelis say #Shalomð®ð±#Namasteð®ð³	0
LESA	1399	COVID-19  Finally, some sensible advice from a Nurse  “What I have seen a lot of are recommendations for how to try to avoid getting coronavirus in the first place -- good hand washing, personal hygiene and social distancing -- but what I have NOT seen a lot of is advice for...	0
LESA	1400	They’re “martyred” because they (unknowingly) sacrifices their lives so the Communist Chinese could release a bioweapon on the world.  #ChineseVirus #COVID19 https://t.co/Sqs2jyg9tl	0
LESA	1401	When *Lysol* has to tell people PLEASE DO NOT DRINK US, you know common sense is dead. https://t.co/8Ts8q8Rxub	0
LESA	1402	"Here’s the list of the @EPA approved #COVID19 disinfectants including Lysol, Clorox &amp; @CDCgov tips for use
⚠️Clearly says NOT for humans 
🧠Please follow proven precautions not dangerous rumors(see @GOODSTOCKrising pic) 
https://t.co/mutn9m6ZPM 

https://t.co/rvlDmwbSgC https://t.co/musthWTlow"	0
LESA	1403	do you think the media is intentionally causing corona virus fears for political purposes	0
LESA	1404	"We all have a role to play in fighting this pandemic. Comply with guidelines to avoid the spread of the virus. 
 #COVID19 
 #STAYATHOME
 #BECALM
 #BESAFEBESECURE https://t.co/KWV7mD8O97"	0
LESA	1405	not all heroes wear capes sometimes they just wear blanket then netflix n chill for 2 weeks	0
LESA	1406	"I send mixed signals ??

Me: yes, I want you. 

Also Me: No, I'm not coming over until there is a cure or it's safe

#COVID19 is ruining things"	0
LESA	1407	Who wants to bet #Dolt45 will recommend anti-freeze as a cure for #coronavirus? Tide pods, maybe? #disinfectant	0
LESA	1408	This looks like encouraging news from @JNJCares. #COVID19 #vaccine  https://t.co/KEXXBSvw8h	0
LESA	1409	my professor just told me that if we get a whiff of smoke its because another professor put the papers he was grading in the microwave to rid them of any chance of corona virus amp then the papers caught on fire i cant make this stuff up people	0
