topic	tweet_id	tweet_url	tweet_text	class_label	text	claim
ClaimBuster	10987				They work hard, they do everything they can to give her a good life.	0
ClaimBuster	10988				I see the Middle East with a rising tide of violence, chaos, tumult.	0
ClaimBuster	10989				You're running ads that misportray completely my position on immigration.	0
ClaimBuster	10990				He fails to point out that uh - in the 1950s we were engaged in the war in Vietnam.	1
ClaimBuster	10991				And you voted for it.	1
ClaimBuster	10992				You're going to see health premiums go up by some $2,500 per family.	0
ClaimBuster	10993				China has been a currency manipulator for years and years and years.	1
ClaimBuster	10994				Their method of fixing it is to go back and ask Congress for more money, more and more money.	0
ClaimBuster	10995				Middle-class people, defined as people with incomes of $52,000 and down, had their incomes go down while their taxes went up in the Reagan-Bush years because of 6 increases in the payroll taxes.	1
ClaimBuster	10996				When I was a young man, when I got out of the Navy I had multiple job offers.	1
ClaimBuster	10997				Along with what he also wants to do in terms of eliminating the estate tax, along what he wants to do in terms of corporates, changes in the tax code, it costs about $5 trillion.	1
ClaimBuster	10998				You know, we went on the Libyan raid -- do you remember that one?	1
ClaimBuster	10999				And she's been talking about the inner cities for 25 years.	1
ClaimBuster	11000				And what did you do right after the election?	0
ClaimBuster	11001				If you want somebody who is willing to fight for you, I am asking for your support and your vote and, yes, your confidence and your willingness to believe that we can do the right thing in America, and be the better for it.	0
ClaimBuster	11002				We returned $5.7 billion in tax rebates, credits and cuts to our people.	1
ClaimBuster	11003				Number two is to cut spending.	0
ClaimBuster	11004				And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family.	1
ClaimBuster	11005				22 million new jobs, very low unemployment nationally.	1
ClaimBuster	11006				The federal government can get local and -- and state schools to do a better job.	0
ClaimBuster	11007				I think the principal that separates me is that 5 and a half million people came together on their own and put me on the ballot.	1
ClaimBuster	11008				You don't take America to war unless have the plan to win the peace.	0
ClaimBuster	11009				We've got to get back to rebuilding the middle class, the families of America.	0
ClaimBuster	11010				We have a very divided nation.	1
ClaimBuster	11011				I said well, this is simple.	1
ClaimBuster	11012				If you look at it, throughout the country, there are many places where it's allowed.	1
ClaimBuster	11013				So why pass a law that won't fix it?	0
ClaimBuster	11014				No insult ever cleaned up a toxic waste dump or helped an elderly person.	1
ClaimBuster	11015				Of course, we have to do some things tactically, some of which Senator Obama is correct on.	0
ClaimBuster	11016				It is the kind of change that can open up a whole new world of opportunities to America as we enter the last decade of this century and move towards the 21st century.	0
ClaimBuster	11017				All that his advisers do is to give counsel when he asks for it.	0
ClaimBuster	11018				I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.	1
ClaimBuster	11019				We need to have more community health centers.	0
ClaimBuster	11020				Pay $1 an hour for your labor, have no health care -- that's the most expensive single element in making the car.	1
ClaimBuster	11021				I cannot let this go by, the old-style Washington politics, of we're going to scare you in the voting booth.	0
ClaimBuster	11022				That is a very important objective -- to make certain that we continue to look forward to progress toward greater independence by these nations and work with each of them separately.	0
ClaimBuster	11023				And I think when you look at the letters that I get, a lot of people are worried that maybe they wouldn't have a place in Donald Trump's America.	1
ClaimBuster	11024				I think we need to put Medicare and Social Security in a lockbox.	0
ClaimBuster	11025				And if you make a mistake, say you made a mistake and go on about your business, trying to serve the American people.	0
ClaimBuster	11026				"He went so far as to call it ""brutal economics."""	1
ClaimBuster	11027				The Office of Minority Business in the Department of Commerce has made available more money in trying to help uh - black businessmen or other minority businessmen than any other administration since the office was established.	1
ClaimBuster	11028				There are some other things that have been said here -- back, and you said that I might be able to dredge them up.	0
ClaimBuster	11029				And we know that, if we drill off-shore and exploit a lot of these reserves, it will help, at temporarily, relieve our energy requirements.	0
ClaimBuster	11030				I would not let the Soviet Union get their hands on it at all.	0
ClaimBuster	11031				We can debate methods, we can debate one decision or another, but there are two uh things which cannot be debated - experience and results.	0
ClaimBuster	11032				It was a trial lawyer's dream.	0
ClaimBuster	11033				I don't appoint people I think are liberal or people who think - who I think are conservative.	0
ClaimBuster	11034				And in my view, the Constitution ought to be interpreted as a document that grows with our country and our history.	0
ClaimBuster	11035				I think the reason that we're not saying send American troops in at this point is severalfold.	0
ClaimBuster	11036				Governor Carter in his acceptance speech called for more and more programs, which means more and more government.	0
ClaimBuster	11037				What I've said is we're going to encourage democracy in Pakistan, expand our nonmilitary aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants.	1
ClaimBuster	11038				And you know what you'll find?	0
ClaimBuster	11039				And now with the financial crisis, car dealerships are closing and people can't get car loans.	1
ClaimBuster	11040				The trillion dollars comes out of the surplus so that you can invest some of your own money.	1
ClaimBuster	11041				Now this just wasn't true.	1
ClaimBuster	11042				And I'll tell you this, I will fight for a clean environment in ways that strengthen our economy.	0
ClaimBuster	11043				And the promise of the revolution was democracy, human rights, free labor unions, free press.	1
ClaimBuster	11044				We have a program for a gradual reduction of Government spending based on these theories, and I have a task force now that has been working on where those cuts could be made.	0
ClaimBuster	11045				I said she doesn't have the stamina.	1
ClaimBuster	11046				And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.	1
ClaimBuster	11047				We in effect tried to make Israel the scapegoat for the problems in the Middle East.	1
ClaimBuster	11048				That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business.	0
ClaimBuster	11049				His plan is three times larger than President Clinton's proposed plan eight years ago.	1
ClaimBuster	11050				And we worked together with Democrats to relieve the tax burden on the middle class and all who pay taxes in order to make sure this economy continues to grow.	1
ClaimBuster	11051				I say the one thing you have over me is experience, but it's bad experience, because what you've done has turned out badly.	0
ClaimBuster	11052				So I think the American people, including the Perot supporters, know that I have had a consistent record in favor of campaign finance reform, and I will continue to have.	1
ClaimBuster	11053				Let me tell you, Mosul is so sad.	0
ClaimBuster	11054				I'd like to respond to that.	0
ClaimBuster	11055				Now, the reason I think that it's important to just get these facts out is because the allegation that Senator McCain has continually made is that somehow my associations are troubling.	0
ClaimBuster	11056				You can't get there from here and the fact is that we can create 700,000 jobs by building constructing 45 new nuclear power plants by the year 2030.	0
ClaimBuster	11057				Well, let me -- let me start by saying, words matter.	0
ClaimBuster	11058				I disagree with the proposal that maybe only when oil supplies are at stake that our national security is at risk.	0
ClaimBuster	11059				And, so, I'm encouraged with what I see when I talk to Mr. -- what I hear when I talk to Mr. Gorbachev and Mr. Shevardnadze, but can they pull it off.	0
ClaimBuster	11060				And everybody's getting a fair shot.	0
ClaimBuster	11061				In other words, there is a growing public confidence in the strength of this economy.	1
ClaimBuster	11062				I thought it was a good program.	0
ClaimBuster	11063				Candy, I don't have a policy of stopping wind jobs in Iowa and that -- they're not phantom jobs.	0
ClaimBuster	11064				Osama bin Laden isn't going to determine how we defend ourselves.	0
ClaimBuster	11065				Because they understand that our military is overextended under the president.	0
ClaimBuster	11066				That's where growth will come from.	0
ClaimBuster	11067				The governor said that he doesn't think this problem is necessarily caused by people.	1
ClaimBuster	11068				I support clean coal technology.	0
ClaimBuster	11069				And we have stood on the side of democracy.	0
ClaimBuster	11070				We're living in an interconnected world.	1
ClaimBuster	11071				And I ask you to embark on that journey with me.	0
ClaimBuster	11072				That's why I fight against poverty.	0
ClaimBuster	11073				We can be once again.	0
ClaimBuster	11074				I think that in the aftermath of the Cold War, it's time for us to do something very similar, to step up to the plate, to provide the leadership on the environment, leadership to make sure the world economy keeps moving in the right direction.	0
ClaimBuster	11075				Because she has been a disaster as a senator.	0
ClaimBuster	11076				We were succeeding, and that was why the terrorist acts began.	0
ClaimBuster	11077				I want to take one-half of the surplus and dedicate it to Social Security.	0
ClaimBuster	11078				I think if the president is responsible, if he consults with those involved, if he makes it clear that the Supreme Court decision is going to be carried out in a way that the Supreme Court planned - with deliberate speed - then in my judgment, providing he's behind action, I believe we can make uh - progress.	0
ClaimBuster	11079				And they know who appropriates the money.	0
ClaimBuster	11080				But I would like to use my remaining time on this exchange, Jim, to respond to an exchange that took place just a moment ago.	0
ClaimBuster	11081				Cutting taxes on the wealthy, we've tried that.	1
ClaimBuster	11082				Well, I strongly support Roe v. Wade, which guarantees a constitutional right to a woman to make the most intimate, most difficult, in many cases, decisions about her health care that one can imagine.	1
ClaimBuster	11083				We were celebrating our Bicentennial; and I find that uh - there is a - a movement as I travel around the country of greater interest in this campaign.	0
ClaimBuster	11084				And that's why it's essential that we have strong alliances, and we do.	0
ClaimBuster	11085				I've got an agenda that I want to get done for the country.	0
ClaimBuster	11086				I believe the ideal world is one in which every child is protected in law and welcomed to life.	0
ClaimBuster	11087				Hillary Clinton has been after this for years.	1
ClaimBuster	11088				It was not an extreme bill and yet we could not get one Republican to join, at least I think four of the eight Democrats voted to send it to the floor of the House - not one Republican - and they joined with those Democrats who were opposed to it.	1
ClaimBuster	11089				It had bipartisan support; it should have had bipartisan support.	1
ClaimBuster	11090				We've got them all out there.	1
ClaimBuster	11091				And I've said this to President Karzai.	1
ClaimBuster	11092				... but those other charges, as she knows, are false.	1
ClaimBuster	11093				Well, my first job as commander in chief, Bob, is to keep the American people safe.	0
ClaimBuster	11094				I am optimistic and I believe we can keep this longest expansion going.	0
ClaimBuster	11095				And I think it's important that we grip this and deal with it, both at home and abroad.	0
ClaimBuster	11096				If we're $4 trillion down, we should have everything perfect, but we don't.	1
ClaimBuster	11097				They see scandals almost on a daily basis.	0
ClaimBuster	11098				"I don't know how you vote ""present"" on some of that."	0
ClaimBuster	11099				Of course, he voted for the resolution - it was virtually unanimous.	1
ClaimBuster	11100				Actually, you'd have to have some amendments to the Constitution because of the way the Constitution reads.	0
ClaimBuster	11101				Take, for example, the ban on partial birth abortion.	0
ClaimBuster	11102				Well, some of those facts and figures just don't stand up.	0
ClaimBuster	11103				Yes, I think we should look at the punitive and we should have some limitations.	0
ClaimBuster	11104				One thing I think Americans should be proud of, when Tunisians began to protest, this nation -- me, my administration -- stood with them earlier than just about any country.	1
ClaimBuster	11105				I'm optimistic about the future.	0
ClaimBuster	11106				And education is my number one priority, because I think that it's the most important big major change that we can bring in our country.	0
ClaimBuster	11107				He doesn't take that position that I've seen so far in Laos.	0
ClaimBuster	11108				Now, I think we should be reluctant to get involved in someplace in a foreign country.	0
ClaimBuster	11109				You have provisions in the tax code that, frankly, we could change.	0
ClaimBuster	11110				Then the multilateral force withdrew for only one reason: We withdrew because we were no longer able to carry out the mission for which we had been sent in.	1
ClaimBuster	11111				We were the first ones to put sanctions on.	1
ClaimBuster	11112				I think Mr. Benson's program has failed.	0
ClaimBuster	11113				You know, give you a little tax cut, give you a couple of years, then make the tax increases go on forever.	0
ClaimBuster	11114				The CBO says we'll have a trillion-dollar deficit each of the next four years.	1
ClaimBuster	11115				I know a lot of wealthy people that have never been audited.	1
ClaimBuster	11116				I might say this in closing, and that is that as far as foreign policy goes, Mr. Kissinger has been the president of this country.	1
ClaimBuster	11117				No, Morton, I don't agree to all of those things.	0
ClaimBuster	11118				Gas is a clean fuel that we can burn to -- we need to make sure that if we decontrol our plants that there's mandatory -- that the plants must conform to clean air standards, the grandfathered plants, that's what we did in Texas.	1
ClaimBuster	11119				Well, the President can define himself in any way he wants, but I think we have to look at the record.	0
ClaimBuster	11120				Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves.	1
ClaimBuster	11121				And also domestic exploration yes, but not in the environmental treasures of our country.	0
ClaimBuster	11122				I've tried to find the common ground, because that's what makes us strong as Americans.	0
ClaimBuster	11123				No litmus test except for how they interpret the Constitution.	0
ClaimBuster	11124				And if you enter bilateral talks, they'll be happy to walk away from the table.	0
ClaimBuster	11125				There's no easy way to do this when you're dealing with an economy that's traditionally been more closed than one that's traditionally been more open.	0
ClaimBuster	11126				Mr. Bush's Bureau of Labor Statistics says that Arkansas ranks first in the country in the growth of new jobs this year, first.	1
ClaimBuster	11127				And the final judgment about the future of the nation - war, peace, involvement, reticence, thoughtfulness, care, consideration, concern - has to be made by the man in the Oval Office.	0
ClaimBuster	11128				And if you are going to save any money through what Governor Romney's proposing, what has to happen is, is that the money has to come from somewhere.	0
ClaimBuster	11129				My economic plan, my trade position, Bosnia, Haiti, taking on the NRA for the first time, taking on the tobacco companies for the first time.	1
ClaimBuster	11130				We deliberately took figures that we, ourselves, believed were too conservative.	0
ClaimBuster	11131				And we made good progress early on.	0
ClaimBuster	11132				As a matter of fact - now- I don't advocate amnesty; I advocate pardon.	0
ClaimBuster	11133				I mention the last debate --	1
ClaimBuster	11134				That's one of the big disagreements that we have with the President -- that they have not pursued the diplomatic opportunities either within El Salvador or as between the countries and have lost time during which we might have been able to achieve a peace	1
ClaimBuster	11135				We may have different approaches.	0
ClaimBuster	11136				And, America, this is one of those issues that separates the president and myself.	0
ClaimBuster	11137				I signed the partial-birth -- the ban on partial-birth abortion.	1
ClaimBuster	11138				And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.	1
ClaimBuster	11139				We keep the good faith and credit of the United States.	0
ClaimBuster	11140				And he went on to cite three issues that their platforms totally ignore: atomic warfare, Presidential Directive 59 notwithstanding.	1
ClaimBuster	11141				We are in a very difficult time.	0
ClaimBuster	11142				As long as there is a Democratic President in the White House, we will have a strong and viable Social Security System, free of the threat of bankruptcy.	0
ClaimBuster	11143				That, however, is raising taxes for those who pay Social Security.	0
ClaimBuster	11144				It's going to be one of the themes you hear tonight.	0
ClaimBuster	11145				We've got to begin to get back to the business of building and rehabilitating housing for families of low and moderate income in this country; housing for young families that they can look forward some day to buy.	0
ClaimBuster	11146				"In answer to your question about Iraq and sending people into Iraq, he just said, ""The enemy attacked us."""	1
ClaimBuster	11147				He voted to increase taxes 98 times.	1
ClaimBuster	11148				Maybe that's part of the answer.	0
ClaimBuster	11149				You're not going to be targeted in or targeted out.	0
ClaimBuster	11150				I certainly agree with that.	0
ClaimBuster	11151				I served at the UN.	1
ClaimBuster	11152				I would just point out, on the point Mr. Perot made, I agree that we need to cut spending in Congress.	0
ClaimBuster	11153				And Iran should write us a letter of thank you, just like the really stupid -- the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons.	1
ClaimBuster	11154				Now Governor Romney had a very different response.	1
ClaimBuster	11155				And other Americans have been singled out because of their race or ethnicity.	1
ClaimBuster	11156				This was just a few weeks ago that you indicated that we should still have troops in Iraq.	1
ClaimBuster	11157				It means also helping local school districts that sometimes find the parents of school age children outvoted on bond issues, to give them some help with interest-free bonding authority so that we can build new schools and modernize the classrooms.	0
ClaimBuster	11158				"You said it when President Carter said that you were going to cut Medicare, and you said, ""Oh, no, there you go again, Mr."	1
ClaimBuster	11159				I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really...	0
ClaimBuster	11160				One of the reasons I was successful as the governor of Texas is because I didn't try to be all things to all people.	0
ClaimBuster	11161				Now, I could probably give you some other examples of decisions over the last 24 years.	0
ClaimBuster	11162				In 1933, Franklin Roosevelt said in his inaugural that this generation of Americans has a rendezvous with destiny.	1
ClaimBuster	11163				And I've been out here for 13 months meeting in meetings just like this ever since October, with people like you all over America, people that have lost their jobs, lost their livelihood, lost their health insurance.	1
ClaimBuster	11164				Now, Governor Romney has a different philosophy.	1
ClaimBuster	11165				Everybody who pays taxes ought to get tax relief.	0
ClaimBuster	11166				I would challenge Mr. Gorbachev to join with us in limiting in eliminating regional conflict in the Middle East, in Central America.	0
ClaimBuster	11167				And in the meantime, they weren't going after Al Qaida, and they are more powerful now than at any time since we began the war in Afghanistan.	1
ClaimBuster	11168				By the way, just so you understand, when she said 3 o'clock in the morning, take a look at Benghazi.	0
ClaimBuster	11169				We're way behind, which means Americans can't come home.	0
ClaimBuster	11170				I don't think that is a smart strategy.	0
ClaimBuster	11171				Well, let me give you some advice.	0
ClaimBuster	11172				And if you're modest income, you're worse off.	0
ClaimBuster	11173				Now, Senator McCain is also right that it's difficult.	0
ClaimBuster	11174				In California, sometime ago, a man beat a woman so savagely that her unborn child was born dead with a fractured skull, and the California State Legislature unanimously passed a law that was signed by the then-Democratic Governor -- signed a law that said that any man who so abuses a pregnant woman that he causes the death of her unborn child shall be charged with murder.	1
ClaimBuster	11175				We'll keep the lid on some of these programs that we can hold down as we have a little extra money to spend for those quality-of-life programs which I think are needed and necessary.	0
ClaimBuster	11176				Now, I believe that in an election when we are trying to determine who should lead the free world - not just America - perhaps, as Senator Kennedy has already indicated, the most important election in our history - it isn't the label that he wears or that I wear that counts.	1
ClaimBuster	11177				We're gonna run out of oil.	0
ClaimBuster	11178				I've had one position, one consistent position, that Saddam Hussein was a threat.	1
ClaimBuster	11179				Just recently, President Rabin said that our relations were never better.	1
ClaimBuster	11180				But everybody knew what we were doing and I've opposed that.	0
ClaimBuster	11181				This is about getting the economy moving again.	0
ClaimBuster	11182				And I think you will.	0
ClaimBuster	11183				And talk to any head of any of those key committees in the Senate.	0
ClaimBuster	11184				Now, what it really boils down to is can you live -- we become so preoccupied with the rights of the criminal that we've forgotten the rights of the innocent.	0
ClaimBuster	11185				Right next to the last.	0
ClaimBuster	11186				So the fact is, let's look at our records, Senator Obama.	0
ClaimBuster	11187				Congress can't order the president around.	1
ClaimBuster	11188				And you see, I think we're facing a real opportunity for world peace.	0
ClaimBuster	11189				They're not able to do it and our future depends upon it.	1
ClaimBuster	11190				But the president's been slow to do that, even in Russia.	0
ClaimBuster	11191				Margaret, once again, I don't know which George Bush I'm talking about here or looking at.	0
ClaimBuster	11192				In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.	1
ClaimBuster	11193				Now, my point is this: Senator Kennedy has got to be consistent here.	0
ClaimBuster	11194				If you're happy with the system you can stay in it.	0
ClaimBuster	11195				We use something called Race to the Top.	1
ClaimBuster	11196				I will keep Social Security in a lockbox and that pays down the national debt.	0
ClaimBuster	11197				Now that is the difference.	0
ClaimBuster	11198				He talks about a grand idea: Let's have a summit; we're going to solve the problem in Iraq by holding a summit.	1
ClaimBuster	11199				I don't really think about him very much.	0
ClaimBuster	11200				We obviously have to stop this spending spree that's going on in Washington.	0
ClaimBuster	11201				There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country, and I am deeply concerned about this.	1
ClaimBuster	11202				They put about, you know, 60% of the strings where you have to fill out the paperwork.	1
ClaimBuster	11203				The United Nations was not effective at removing Saddam Hussein.	0
ClaimBuster	11204				But let's look at where I think the real mistake was made.	0
ClaimBuster	11205				[Laughter] And people will remember that you signed the biggest tax increase in the history of California and the biggest tax increase in the history of the United States, and what are you going to do?	1
ClaimBuster	11206				This uh - administration's record on environment is very bad.	0
ClaimBuster	11207				It's how we unfortunately label certain children.	1
ClaimBuster	11208				Let me tell you my position.	0
ClaimBuster	11209				And I will tell you: No, I have not.	0
ClaimBuster	11210				It becomes a tool, a corrective tool.	0
ClaimBuster	11211				We can build that bridge to the 21st Century.	0
ClaimBuster	11212				Senator McCain and I actually agree on two things that he just mentioned.	1
ClaimBuster	11213				I asked for and received the same briefing.	1
ClaimBuster	11214				Well, we have in our economic pack, -- individual retirement accounts where we think it will encourage savings.	0
ClaimBuster	11215				He said he was optimistic when he came here, then he turned on the TV and listened to the political rhetoric and all of a sudden he was pessimistic.	0
ClaimBuster	11216				And we got weapons of mass destruction crossing the border every single day, and they're blowing people up.	1
ClaimBuster	11217				The President doesn't have any ideas so he's out trashing ours.	0
ClaimBuster	11218				They will move her forward faster, and they will move her more surely than in his program.	0
ClaimBuster	11219				And Senator McCain voted for four out of five of those George Bush budgets.	1
ClaimBuster	11220				We've got battling green eye shades.	0
ClaimBuster	11221				And what I did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe?	0
ClaimBuster	11222				We won the Olympics, in part, because we've had civil rights laws and the laws that prohibit discrimination against women.	0
ClaimBuster	11223				It has stood for a strong foreign policy and a strong national defense, and as a result, produced Wilson, President Roosevelt, and President Truman.	1
ClaimBuster	11224				I had one opportunity to nominate uh - an individual to the Supreme Court and I selected the Circuit Court of Appeals judge from Illinois, uh - John Paul Stevens.	1
ClaimBuster	11225				That has not been debunked.	1
ClaimBuster	11226				That's the only way we're going to be able to keep the peace.	0
ClaimBuster	11227				I get it down to a level below 2 percent of gross national product with a policy that's fair.	1
ClaimBuster	11228				And if I have the opportunity to appoint any more, I'll do it in the same manner that I did in selecting her.	0
ClaimBuster	11229				We have record numbers of new small businesses.	1
ClaimBuster	11230				He never apologizes or says he's sorry for anything.	1
ClaimBuster	11231				Boy, to listen to that -- the president, I don't think, is living in a world of reality with respect to the environment.	0
ClaimBuster	11232				We don't have to settle for gasoline at four bucks.	0
ClaimBuster	11233				That's an example of, I think, the kind of use of the scalpel that we want to make sure that we're funding some of those programs.	0
ClaimBuster	11234				I think the experience of the twenties has shown what a free market could do to agriculture.	1
ClaimBuster	11235				.... women don't deserve equal pay unless they do as good a job as men.	0
ClaimBuster	11236				On the other hand, two years ago, I said that we've got a sub-prime lending crisis that has to be dealt with.	1
ClaimBuster	11237				Every parent should know what's going on there.	0
ClaimBuster	11238				He would rather spend the family's $1800 and I would rather the Strunks spend their own money.	0
ClaimBuster	11239				And I regret some of the negative aspects of both campaigns.	0
ClaimBuster	11240				It's important for our future uhh - economic security that that job be nonpolitical and uh - separate from the executive and the Legislative branches.	0
ClaimBuster	11241				Look, you have to build a consensus, but in some things -- Ross mentioned Saddam Hussein.	1
ClaimBuster	11242				We're going to make elections.	0
ClaimBuster	11243				The Governor has to balance the budget in his state he is required to by law.	1
ClaimBuster	11244				That's saying we're cutting the rates.	1
ClaimBuster	11245				We may have different approaches.	0
ClaimBuster	11246				You may have said that, too.	0
ClaimBuster	11247				I am a son of a Methodist minister.	1
ClaimBuster	11248				We can make it move.	0
ClaimBuster	11249				Because America must be able to grow enough not only to take care of our needs at home for better education and housing and health - all these things we want.	0
ClaimBuster	11250				He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.	1
ClaimBuster	11251				And finally in that 90- day period before the inauguration, put together the framework for the town hall and give the American people a Christmas present.	0
ClaimBuster	11252				This is 1980 and not 1966.	1
ClaimBuster	11253				Now, just for the record, I don't have any spin doctors.	1
ClaimBuster	11254				Your definition of national strength is to throw money at the Defense Department.	0
ClaimBuster	11255				That's what we've done, made some adjustments to it, and we're putting it forward before Congress right now, a $4 trillion plan...	1
ClaimBuster	11256				We have presided over the largest increase in government since the Great Society.	1
ClaimBuster	11257				Stand in the South Bronx as I did, in the spot where Jimmy Carter made his promise that he was going to, with multi-billion dollar programs, refurbish that area that looks like bombed-out London in World War II.	1
ClaimBuster	11258				I remember the night before I became Vice President.	0
ClaimBuster	11259				It has been a good, lively exchange.	0
ClaimBuster	11260				I've developed -- put out money in my budget to expand community health centers all around the country.	1
ClaimBuster	11261				That means not only military strength and our values, it also means keeping our economy strong.	0
ClaimBuster	11262				And just inevitably, they're going to be reluctant to hire Hispanics or people with a different accent.	0
ClaimBuster	11263				And frankly we have to consider what the risks are to our young men and women in uniform.	0
ClaimBuster	11264				What is an article of faith for me is not something that I can legislate on somebody who doesn't share that article of faith.	0
ClaimBuster	11265				And abroad, we're at war.	1
ClaimBuster	11266				Absolutely we've got to make sure they get educated.	0
ClaimBuster	11267				We've got plenty of lawmakers in Washington, D.C.	0
ClaimBuster	11268				But for us to do what Senator Kennedy has suggested would bring results which I know he would not want, and certainly which the American people would not want.	0
ClaimBuster	11269				And in the budget that I recommended we cut it in half - a growth rate of 5 to 5 and one-half percent.	1
ClaimBuster	11270				Chris Reeve exercises every single day to keep those muscles alive for the day when he believes he can walk again, and I want him to walk again.	1
ClaimBuster	11271				But all this by itself is not enough.	0
ClaimBuster	11272				China is totally powerful as it relates to North Korea.	0
ClaimBuster	11273				I want to do something about Social Security.	0
ClaimBuster	11274				We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick.	1
ClaimBuster	11275				I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy.	0
ClaimBuster	11276				But I've supported Medicare ever since.	1
ClaimBuster	11277				America owes you a debt of gratitude.	0
ClaimBuster	11278				You can go around the world - and let me take Israel for example.	0
ClaimBuster	11279				I urged the president to support this air cover, and he did--and I applaud that.	1
ClaimBuster	11280				Well, first I have to say one thing, very important.	0
ClaimBuster	11281				The matter has been thoroughly looked into.	0
ClaimBuster	11282				That's been a consistent policy, one I intend to carry out.	0
ClaimBuster	11283				He was getting sued by the Justice Department for racial discrimination in his apartment buildings.	1
ClaimBuster	11284				They're a member of the axis of evil.	0
ClaimBuster	11285				And I want to make sure the outcome honors that nobility.	0
ClaimBuster	11286				I know that the CIA is already going forward with one.	1
ClaimBuster	11287				It would ruin the quality of health care in America.	0
ClaimBuster	11288				It ought to be a quiet strength based on the integrity of our people, the vision of the Constitution, an in- innate strong will and purpose that God's given us in the greatest nation on earth - the United States.	0
ClaimBuster	11289				"First thing I'm going to do,"" despite the fact that it's the same health care plan that he passed in Massachusetts and is working well."	1
ClaimBuster	11290				And I will invest in education, health care, protecting the environment and retirement security.	0
ClaimBuster	11291				General George Patton, General Douglas MacArthur are spinning in their grave at the stupidity of what we're doing in the Middle East.	0
ClaimBuster	11292				The consequences of defeat would have been increased Iranian influence.	0
ClaimBuster	11293				I think your questions, however, underscore the fact there is probably no way that government should or could answer this question in every individual case and in the private lives of the American people.	0
ClaimBuster	11294				Four years in a row, Democrats and Republicans came together to balance the budget.	1
ClaimBuster	11295				We have achieved a five and three quarter year uh - sale of a minimum six million metric tons, which means that they have already bought about four million metric tons this year and are bound to buy another two million metric tons to take the grain and corn and wheat that the American farmers have produced in order to uh - have full production.	1
ClaimBuster	11296				Maybe that explains why Medicare patients are complaining about being pushed off of Medicare.	0
ClaimBuster	11297				We're going to make it affordable and accessible.	0
ClaimBuster	11298				They don't want us to control it, very candidly.	0
ClaimBuster	11299				Maybe someone would call it a character trait, maybe somebody wouldn't.	0
ClaimBuster	11300				And I will do everything that's required to prevent it.	0
ClaimBuster	11301				And we've got to get the financial package working much quicker than it has been working.	0
ClaimBuster	11302				And I wish I had been wrong for the sake of the country and they had been right, but that's not the case.	0
ClaimBuster	11303				I know how to win.	0
ClaimBuster	11304				By the way, my friend, Dr. Kissinger, who's been my friend for 35 years, would be interested to hear this conversation and Senator Obama's depiction of his -- of his positions on the issue.	1
ClaimBuster	11305				Number three, we've got to make sure that none of that money is going to pad CEO bank accounts or to promote golden parachutes.	0
ClaimBuster	11306				Well, of course I don't concur with what the president said about my own record and the things that I've said.	0
ClaimBuster	11307				I believe the United States is at peace tonight in part because of the disciplined, careful, effective deployment of our military resources.	0
ClaimBuster	11308				We have inflation because the Government is living too well.	0
ClaimBuster	11309				The Russians have a lot of sway in that part of the world.	0
ClaimBuster	11310				I'd like to mention one thing.	0
ClaimBuster	11311				We've got to put an end to that.	0
ClaimBuster	11312				"I don't think it's enough for Senator Kennedy to go before the audiences on the Democratic side and say, ""Vote for me because I'm a Democrat."""	0
ClaimBuster	11313				But you know why the Pell Grants have gone up in their numbers?	0
ClaimBuster	11314				The question of Communism within the United States has been one that has worried us in the past.	0
ClaimBuster	11315				(APPLAUSE) And, look, if this were just about one video, maybe what he's saying tonight would be understandable, but everyone can draw their own conclusions at this point about whether or not the man in the video or the man on the stage respects women.	0
ClaimBuster	11316				My word is my bond.	0
ClaimBuster	11317				Because our energy is low cost, that are already beginning to come back because of our abundant energy.	1
ClaimBuster	11318				And I think the figures that he has given are simply not going to stand up.	0
ClaimBuster	11319				I have a feeling that by, the end of this evening, I'm going to be blamed for everything that's ever happened.	0
ClaimBuster	11320				And he will not advise me in the White House.	0
ClaimBuster	11321				I've done more to eliminate Affirmative Action programs I didn't think were fair and tighten others up than my predecessors have, since affirmative action's been around.	1
ClaimBuster	11322				You said that we were going to be greeted as liberators.	1
